M;0381;005;01;22844;4.41;0.00;5.39;0.00;-0.78;0.00;30.00;30.00;28.00;20.80;-9999.00;87.05;1398;;;;;;30.10;35.60;23.88;25.25;0.00;8.50;7.50;0.00;29.78;-1000.00;-52.024;-69.948;31;3420.67;75.21;5
M;0381;006;01;22845;6.69;0.00;8.19;0.00;-1.01;0.00;30.00;30.00;28.00;20.80;-9999.00;87.05;1399;;;;;;30.10;35.70;23.88;25.25;0.00;8.50;7.50;0.00;29.78;-1000.00;-39.026;-69.948;31;3429.35;75.19;5
M;0381;007;01;22847;4.85;0.00;5.93;0.00;-1.09;0.00;30.00;30.00;28.00;20.80;-9999.00;87.05;1399;;;;;;30.10;35.70;23.84;25.25;0.00;8.00;7.00;0.00;29.78;-1000.00;-26.028;-69.948;31;3427.65;75.19;5
M;0381;008;01;22848;7.20;0.00;8.81;0.00;-1.32;0.00;30.00;30.00;28.00;20.80;-9999.00;87.05;1399;;;;;;30.10;35.70;23.84;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-13.030;-69.948;31;3429.83;75.22;5
M;0381;009;01;22849;4.48;0.00;5.48;0.00;-1.19;0.00;30.00;30.00;28.00;20.80;-9999.00;86.97;1399;;;;;;30.10;35.70;23.84;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-13.030;-56.973;31;3407.03;75.22;5
M;0381;010;01;22850;7.44;0.00;9.10;0.00;-1.43;0.00;30.00;30.00;28.00;20.80;-9999.00;86.99;1399;;;;;;30.10;35.60;23.84;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-26.004;-56.973;31;3410.81;75.20;5
M;0381;011;01;22852;4.40;0.00;5.38;0.00;-1.29;0.00;30.00;30.00;28.00;20.80;-9999.00;87.01;1400;;;;;;30.10;35.70;23.88;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-39.002;-56.941;31;3411.65;75.23;5
M;0381;012;01;22853;7.40;0.00;9.06;0.00;-1.24;0.00;30.00;30.00;28.00;20.80;-9999.00;86.99;1400;;;;;;30.10;35.70;23.88;25.25;0.00;8.00;6.00;0.00;29.78;-1000.00;-52.000;-56.973;31;3413.70;75.22;5
M;0381;013;01;22854;4.53;0.00;5.54;0.00;-1.23;0.00;30.00;30.00;28.00;20.80;-9999.00;87.00;1400;;;;;;30.10;35.70;23.91;25.25;0.00;7.50;6.50;0.00;29.78;-1000.00;-65.007;-56.957;31;3418.02;75.22;5
M;0381;014;01;22855;7.61;0.00;9.31;0.00;-1.56;0.00;30.00;30.00;28.00;20.80;-9999.00;87.01;1399;;;;;;30.10;35.70;23.91;25.25;0.00;7.50;6.50;0.00;29.78;-1000.00;-77.997;-56.933;31;3426.32;75.20;5
M;0381;015;01;22856;4.50;0.00;5.50;0.00;-1.51;0.00;30.00;30.00;28.00;20.80;-9999.00;86.99;1399;;;;;;30.10;35.60;23.88;25.25;0.00;7.50;6.00;0.00;29.78;-1000.00;-90.995;-56.965;31;3429.58;75.21;5
M;0381;016;01;22858;7.65;0.00;9.36;0.00;-1.71;0.00;30.00;30.00;28.00;20.80;-9999.00;87.03;1399;;;;;;30.10;35.60;23.97;25.25;0.00;7.50;6.00;0.00;29.78;-1000.00;-104.009;-56.965;31;3427.75;75.21;5
P;0381;;;22858;;;;;;;30.00;30.00;28.00;20.80;-9999.00;87.03;1399;;;;;;30.10;35.60;23.97;25.25;0.00;7.50;6.00;0.00;29.78;-1000.00;-104.009;-56.965;31;;;;1.949;0.812;0.797;0.821;0.806
P;0382;;;22867;;;;;;;30.00;30.00;28.00;20.80;-9999.00;86.91;1399;;;;;;30.10;35.60;23.97;25.25;0.00;8.00;6.50;0.00;29.80;-1000.00;-125.993;-69.462;31;;;;1.950;0.813;0.797;0.822;0.807
P;0382;;;22867;;;;;;;30.00;30.00;28.00;20.80;-9999.00;86.91;1399;;;;;;30.10;35.60;23.97;25.25;0.00;8.00;6.50;0.00;29.80;-1000.00;-125.993;-69.454;0;;;;1.950;0.813;0.797;0.822;0.807
R;0382;;01;22898;103.11;0.00;;;;;29.90;29.90;27.90;20.80;-9999.00;86.83;1399;3073.58;;;;;30.00;35.60;23.88;25.31;0.00;8.50;7.50;0.00;29.79;-1000.00;-125.993;-69.446;30;3073.58;75.22;5
M;0382;001;01;22899;4.63;0.00;5.67;0.00;-1.58;0.00;29.90;29.90;28.00;20.80;-9999.00;86.77;1399;;;;;;30.00;35.60;23.88;25.25;0.00;8.00;7.50;0.00;29.79;-1000.00;-104.033;-69.940;32;3194.05;75.20;5
M;0382;002;01;22901;7.73;0.00;9.47;0.00;-1.15;0.00;29.90;29.90;28.00;20.80;-9999.00;86.78;1399;;;;;;30.00;35.60;23.94;25.25;0.00;8.00;7.50;0.00;29.79;-1000.00;-91.019;-69.940;32;3159.45;75.20;5
M;0382;003;01;22902;5.60;0.00;6.86;0.00;-1.37;0.00;29.90;29.90;28.00;20.80;-9999.00;86.79;1399;;;;;;30.00;35.60;23.91;25.25;0.00;8.00;7.50;0.00;29.79;-1000.00;-78.021;-69.948;32;3155.72;75.23;5
M;0382;004;01;22903;4.04;0.00;4.95;0.00;-1.30;0.00;29.90;29.90;28.00;20.80;-9999.00;86.79;1399;;;;;;30.00;35.60;23.91;25.25;0.00;8.00;7.50;0.00;29.79;-1000.00;-65.031;-69.948;32;3085.11;75.22;5
M;0382;005;01;22904;4.36;0.00;5.34;0.00;-0.94;0.00;29.90;29.90;27.90;20.80;-9999.00;86.79;1399;;;;;;30.00;35.60;23.91;25.25;0.00;8.00;7.50;0.00;29.79;-1000.00;-52.024;-69.948;32;3130.30;75.22;5
M;0382;006;01;22906;6.70;0.00;8.20;0.00;-1.93;0.00;29.90;29.90;28.00;20.80;-9999.00;86.76;1399;;;;;;30.00;35.60;23.84;25.25;0.00;8.50;7.50;0.00;29.79;-1000.00;-39.026;-69.948;32;3151.10;75.24;5
M;0382;007;01;22907;4.87;0.00;5.97;0.00;-1.60;0.00;29.90;29.90;28.00;20.80;-9999.00;86.66;1400;;;;;;30.00;35.60;23.84;25.25;0.00;8.50;7.50;0.00;29.79;-1000.00;-26.028;-69.948;32;3150.37;75.21;5
M;0382;008;01;22908;7.30;0.00;8.94;0.00;-1.17;0.00;29.90;30.00;28.00;20.81;-9999.00;86.70;1400;;;;;;30.00;35.60;23.91;25.25;0.00;8.00;7.00;0.00;29.79;-1000.00;-13.030;-69.948;32;3274.93;75.21;5
M;0382;009;01;22909;4.49;0.00;5.49;0.00;-1.21;0.00;30.00;30.00;28.00;20.80;-9999.00;86.70;1400;;;;;;30.00;35.60;23.91;25.25;0.00;8.00;6.50;0.00;29.79;-1000.00;-13.030;-56.957;32;3322.07;75.21;5
M;0382;010;01;22911;7.45;0.00;9.12;0.00;-1.24;0.00;30.00;30.00;28.00;20.80;-9999.00;86.72;1400;;;;;;30.00;35.60;23.81;25.25;0.00;8.00;6.50;0.00;29.79;-1000.00;-26.004;-56.965;32;3342.13;75.21;5
M;0382;011;01;22912;4.34;0.00;5.32;0.00;-0.96;0.00;29.90;30.00;28.00;20.80;-9999.00;86.72;1400;;;;;;30.00;35.60;23.88;25.25;0.00;8.00;6.00;0.00;29.79;-1000.00;-39.002;-56.941;32;3333.99;75.23;5
M;0382;012;01;22913;7.49;0.00;9.17;0.00;-1.21;0.00;29.90;30.00;28.00;20.80;-9999.00;86.74;1399;;;;;;30.00;35.60;23.88;25.25;0.00;8.00;6.00;0.00;29.79;-1000.00;-52.000;-56.965;32;3354.14;75.19;5
M;0382;013;01;22914;4.57;0.00;5.60;0.00;-1.22;0.00;29.90;30.00;28.00;20.80;-9999.00;86.75;1399;;;;;;30.00;35.60;23.88;25.25;0.00;8.50;6.50;0.00;29.79;-1000.00;-65.007;-56.941;32;3373.26;75.20;5
M;0382;014;01;22915;7.65;0.00;9.37;0.00;-1.33;0.00;30.00;30.00;28.00;20.80;-9999.00;86.77;1399;;;;;;30.00;35.60;23.84;25.25;0.00;8.00;6.50;0.00;29.79;-1000.00;-77.997;-56.949;32;3376.42;75.22;5
M;0382;015;01;22917;4.47;0.00;5.47;0.00;-1.75;0.00;30.00;30.00;28.00;20.80;-9999.00;86.77;1400;;;;;;30.00;35.60;23.84;25.25;0.00;8.00;6.50;0.00;29.79;-1000.00;-90.995;-56.965;32;3372.30;75.21;5
M;0382;016;01;22918;7.70;0.00;9.43;0.00;-1.45;0.00;29.90;30.00;28.00;20.80;-9999.00;86.76;1400;;;;;;30.00;35.60;23.84;25.25;0.00;8.00;6.00;0.00;29.79;-1000.00;-104.009;-56.957;32;3365.71;75.19;5
P;0382;;;22918;;;;;;;29.90;30.00;28.00;20.80;-9999.00;86.76;1400;;;;;;30.00;35.60;23.84;25.25;0.00;8.00;6.00;0.00;29.79;-1000.00;-104.009;-56.957;32;;;;1.950;0.812;0.797;0.826;0.807
P;0383;;;22927;;;;;;;29.90;30.00;28.00;20.80;-9999.00;86.69;1399;;;;;;30.00;35.60;23.84;25.25;0.00;8.00;6.00;0.00;29.79;-1000.00;-125.993;-69.462;32;;;;1.951;0.813;0.798;0.822;0.806
P;0383;;;22927;;;;;;;29.90;30.00;28.00;20.80;-9999.00;86.69;1399;;;;;;30.00;35.60;23.84;25.25;0.00;8.00;6.00;0.00;29.79;-1000.00;-125.993;-69.454;0;;;;1.951;0.813;0.798;0.822;0.806
R;0383;;01;22958;103.19;0.00;;;;;30.00;29.90;28.00;20.81;-9999.00;86.58;1400;3368.13;;;;;30.00;35.60;23.88;25.25;0.00;8.00;7.00;0.00;29.78;-1000.00;-125.993;-69.462;30;3368.13;75.20;5
M;0383;001;01;22959;4.73;0.00;5.78;0.00;-1.05;0.00;30.00;29.90;27.90;20.81;-9999.00;86.56;1400;;;;;;30.00;35.60;23.88;25.25;0.00;8.00;7.00;0.00;29.78;-1000.00;-104.033;-69.948;31;3394.85;75.18;5
M;0383;002;01;22960;7.77;0.00;9.50;0.00;-1.02;0.00;30.00;29.90;27.90;20.81;-9999.00;86.56;1399;;;;;;30.00;35.60;23.81;25.25;0.00;8.00;7.00;0.00;29.78;-1000.00;-91.019;-69.940;31;3394.77;75.21;5
M;0383;003;01;22962;5.58;0.00;6.83;0.00;-1.45;0.00;30.00;30.00;28.00;20.81;-9999.00;86.56;1399;;;;;;30.00;35.60;23.88;25.25;0.00;8.00;7.50;0.00;29.78;-1000.00;-78.013;-69.940;31;3377.94;75.22;5
M;0383;004;01;22963;4.15;0.00;5.07;0.00;-1.80;0.00;30.00;30.00;28.00;20.81;-9999.00;86.56;1399;;;;;;30.00;35.60;23.88;25.25;0.00;7.50;6.50;0.00;29.78;-1000.00;-65.031;-69.948;31;3379.72;75.21;5
M;0383;005;01;22964;4.44;0.00;5.44;0.00;-0.96;0.00;30.00;30.00;28.00;20.81;-9999.00;86.59;1399;;;;;;30.00;35.60;23.84;25.25;0.00;7.50;6.50;0.00;29.78;-1000.00;-52.016;-69.948;31;3363.81;75.21;5
M;0383;006;01;22965;6.76;0.00;8.27;0.00;-1.02;0.00;30.00;30.00;28.00;20.81;-9999.00;86.58;1399;;;;;;30.00;35.60;23.81;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-39.026;-69.948;31;3387.17;75.15;5
M;0383;007;01;22967;4.98;0.00;6.10;0.00;-1.25;0.00;30.00;30.00;28.00;20.82;-9999.00;86.57;1399;;;;;;30.00;35.60;23.81;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-26.020;-69.948;31;3400.36;75.22;5
M;0383;008;01;22968;7.43;0.00;9.09;0.00;-1.47;0.00;30.00;30.00;28.00;20.82;-9999.00;86.56;1399;;;;;;29.90;35.60;23.88;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-13.030;-69.948;31;3410.14;75.18;5
M;0383;009;01;22969;4.59;0.00;5.62;0.00;-1.09;0.00;29.90;30.00;28.00;20.82;-9999.00;86.56;1399;;;;;;29.90;35.60;23.88;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-13.030;-56.973;31;3406.25;75.21;5
M;0383;010;01;22970;7.57;0.00;9.27;0.00;-1.43;0.00;29.90;30.00;28.00;20.82;-9999.00;86.56;1399;;;;;;29.90;35.60;23.84;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-26.004;-56.941;31;3400.36;75.20;5
M;0383;011;01;22971;4.44;0.00;5.43;0.00;-1.52;0.00;30.00;30.00;28.00;20.82;-9999.00;86.54;1399;;;;;;30.00;35.60;23.88;25.25;0.00;8.00;6.00;0.00;29.78;-1000.00;-39.002;-56.957;31;3397.94;75.19;5
M;0383;012;01;22973;7.50;0.00;9.18;0.00;-1.53;0.00;30.00;30.00;28.00;20.82;-9999.00;86.54;1400;;;;;;29.90;35.60;23.88;25.25;0.00;7.50;6.00;0.00;29.78;-1000.00;-52.000;-56.941;31;3384.57;75.21;5
M;0383;013;01;22974;4.52;0.00;5.54;0.00;-1.25;0.00;30.00;30.00;28.00;20.82;-9999.00;86.52;1400;;;;;;29.90;35.60;23.88;25.25;0.00;7.50;6.00;0.00;29.78;-1000.00;-65.007;-56.941;31;3366.99;75.25;5
M;0383;014;01;22975;7.76;0.00;9.50;0.00;-1.39;0.00;29.90;30.00;28.00;20.82;-9999.00;86.52;1399;;;;;;29.90;35.60;23.88;25.25;0.00;8.00;6.00;0.00;29.78;-1000.00;-77.997;-56.973;31;3352.83;75.23;5
M;0383;015;01;22976;4.54;0.00;5.56;0.00;-0.86;0.00;29.90;30.00;28.00;20.82;-9999.00;86.53;1399;;;;;;29.90;35.60;23.88;25.25;0.00;8.00;6.00;0.00;29.78;-1000.00;-90.995;-56.949;31;3363.78;75.22;5
M;0383;016;01;22978;7.77;0.00;9.51;0.00;-1.02;0.00;29.90;30.00;28.00;20.82;-9999.00;86.50;1399;;;;;;29.90;35.60;23.84;25.25;0.00;8.00;6.00;0.00;29.78;-1000.00;-104.009;-56.957;31;3355.60;75.23;5
P;0383;;;22978;;;;;;;29.90;30.00;28.00;20.82;-9999.00;86.50;1399;;;;;;29.90;35.60;23.84;25.25;0.00;8.00;6.00;0.00;29.78;-1000.00;-104.009;-56.957;31;;;;1.950;0.813;0.797;0.821;0.808
P;0384;;;22987;;;;;;;30.00;30.00;28.00;20.82;-9999.00;86.50;1400;;;;;;29.90;35.60;23.84;25.25;0.00;8.00;6.00;0.00;29.79;-1000.00;-125.993;-69.454;31;;;;1.950;0.812;0.798;0.825;0.805
P;0384;;;22987;;;;;;;30.00;30.00;28.00;20.82;-9999.00;86.51;1400;;;;;;29.90;35.60;23.84;25.25;0.00;8.00;6.00;0.00;29.79;-1000.00;-125.993;-69.446;0;;;;1.950;0.812;0.798;0.825;0.805
R;0384;;01;23018;103.21;0.00;;;;;30.00;29.90;28.00;20.81;-9999.00;86.46;1400;3230.18;;;;;29.90;35.60;23.88;25.25;0.00;8.00;7.50;0.00;29.78;-1000.00;-125.993;-69.462;30;3230.18;75.19;5
M;0384;001;01;23019;4.70;0.00;5.75;0.00;-0.99;0.00;29.90;29.90;27.90;20.81;-9999.00;86.36;1400;;;;;;29.90;35.60;23.88;25.25;0.00;8.00;7.00;0.00;29.78;-1000.00;-104.033;-69.948;31;3143.05;75.20;5
M;0384;002;01;23020;7.89;0.00;9.66;0.00;-0.77;0.00;29.90;29.90;28.00;20.81;-9999.00;86.35;1401;;;;;;29.90;35.60;23.84;25.25;0.00;8.50;8.00;0.00;29.78;-1000.00;-91.019;-69.948;31;3204.55;75.15;5
M;0384;003;01;23022;5.61;0.00;6.87;0.00;-1.41;0.00;29.90;29.90;28.00;20.81;-9999.00;86.34;1401;;;;;;29.90;35.60;23.84;25.25;0.00;8.50;8.00;0.00;29.78;-1000.00;-78.021;-69.948;31;3236.60;75.23;5
M;0384;004;01;23023;4.10;0.00;5.02;0.00;-1.52;0.00;29.90;29.90;28.00;20.81;-9999.00;86.38;1401;;;;;;29.90;35.60;23.84;25.25;0.00;8.50;7.50;0.00;29.78;-1000.00;-65.031;-69.948;31;3259.54;75.19;5
M;0384;005;01;23024;4.43;0.00;5.42;0.00;-1.28;0.00;29.90;30.00;28.00;20.81;-9999.00;86.38;1401;;;;;;29.90;35.70;23.91;25.25;0.00;8.50;7.00;0.00;29.78;-1000.00;-52.024;-69.948;31;3285.73;75.20;5
M;0384;006;01;23025;6.66;0.00;8.15;0.00;-1.16;0.00;29.90;30.00;28.00;20.81;-9999.00;86.36;1401;;;;;;29.90;35.70;23.88;25.25;0.00;8.50;7.00;0.00;29.78;-1000.00;-39.018;-69.948;31;3130.53;75.24;5
M;0384;007;01;23027;4.96;0.00;6.06;0.00;-0.86;0.00;29.90;29.90;28.00;20.81;-9999.00;86.35;1401;;;;;;29.90;35.70;23.88;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-26.020;-69.948;31;3155.22;75.20;5
M;0384;008;01;23028;7.44;0.00;9.10;0.00;-1.35;0.00;29.90;30.00;28.00;20.81;-9999.00;86.36;1401;;;;;;29.90;35.70;23.88;25.25;0.00;8.00;7.00;0.00;29.78;-1000.00;-13.030;-69.948;31;3109.90;75.19;5
M;0384;009;01;23029;4.61;0.00;5.64;0.00;-1.15;0.00;29.90;30.00;28.00;20.81;-9999.00;86.40;1402;;;;;;29.90;35.70;23.88;25.25;0.00;8.00;7.00;0.00;29.78;-1000.00;-13.030;-56.941;31;3137.27;75.25;5
M;0384;010;01;23030;7.55;0.00;9.23;0.00;-1.39;0.00;29.90;30.00;28.00;20.81;-9999.00;86.43;1399;;;;;;29.90;35.60;23.81;25.25;0.00;8.50;6.50;0.00;29.78;-1000.00;-26.004;-56.973;31;3187.40;75.22;5
M;0384;011;01;23032;4.59;0.00;5.61;0.00;-0.94;0.00;29.90;30.00;28.00;20.81;-9999.00;86.40;1399;;;;;;29.90;35.60;23.84;25.25;0.00;8.50;6.50;0.00;29.78;-1000.00;-39.002;-56.965;31;3162.49;75.19;5
M;0384;012;01;23033;7.54;0.00;9.23;0.00;-1.08;0.00;30.00;30.00;28.00;20.81;-9999.00;86.40;1399;;;;;;29.90;35.60;23.84;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-52.000;-56.973;31;3182.73;75.22;5
M;0384;013;01;23034;4.57;0.00;5.60;0.00;-1.20;0.00;29.90;30.00;28.00;20.81;-9999.00;86.41;1399;;;;;;29.90;35.60;23.94;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-65.007;-56.941;31;3165.11;75.20;5
M;0384;014;01;23035;7.75;0.00;9.48;0.00;-1.67;0.00;29.90;30.00;28.00;20.81;-9999.00;86.39;1399;;;;;;29.90;35.60;23.94;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-77.997;-56.973;31;3224.83;75.23;5
M;0384;015;01;23037;4.59;0.00;5.62;0.00;-1.52;0.00;30.00;30.00;28.00;20.81;-9999.00;86.34;1399;;;;;;29.90;35.60;23.91;25.25;0.00;8.50;6.50;0.00;29.78;-1000.00;-90.995;-56.973;31;3236.93;75.25;5
M;0384;016;01;23038;7.83;0.00;9.58;0.00;-1.71;0.00;30.00;30.00;28.00;20.80;-9999.00;86.36;1399;;;;;;29.90;35.60;23.84;25.25;0.00;8.50;6.50;0.00;29.78;-1000.00;-104.009;-56.957;31;3227.24;75.22;5
P;0384;;;23038;;;;;;;30.00;30.00;28.00;20.80;-9999.00;86.36;1399;;;;;;29.90;35.60;23.84;25.25;0.00;8.50;6.50;0.00;29.78;-1000.00;-104.009;-56.957;31;;;;1.950;0.812;0.798;0.821;0.807
P;0385;;;23047;;;;;;;30.00;30.00;28.00;20.80;-9999.00;86.29;1400;;;;;;29.90;35.60;23.84;25.25;0.00;8.00;6.00;0.00;29.78;-1000.00;-125.993;-69.446;31;;;;1.950;0.813;0.797;0.821;0.806
P;0385;;;23047;;;;;;;30.00;30.00;28.00;20.80;-9999.00;86.29;1400;;;;;;29.90;35.60;23.84;25.25;0.00;8.00;6.00;0.00;29.78;-1000.00;-125.993;-69.454;0;;;;1.950;0.813;0.797;0.821;0.806
R;0385;;01;23078;103.20;0.00;;;;;30.00;29.90;28.00;20.81;-9999.00;86.20;1399;3306.61;;;;;29.80;35.60;23.78;25.31;0.00;7.50;7.00;0.00;29.78;-1000.00;-125.993;-69.454;30;3306.61;75.20;5
M;0385;001;01;23079;4.70;0.00;5.75;0.00;-1.19;0.00;30.00;29.90;28.00;20.81;-9999.00;86.24;1399;;;;;;29.80;35.60;23.78;25.31;0.00;8.00;7.50;0.00;29.78;-1000.00;-104.033;-69.948;31;3199.48;75.26;5
M;0385;002;01;23080;7.93;0.00;9.70;0.00;-1.81;0.00;30.00;29.90;28.00;20.81;-9999.00;86.22;1399;;;;;;29.80;35.60;23.88;25.25;0.00;7.50;7.00;0.00;29.78;-1000.00;-91.019;-69.948;31;3263.43;75.19;5
M;0385;003;01;23082;5.50;0.00;6.73;0.00;-1.06;0.00;30.00;29.90;28.00;20.81;-9999.00;86.24;1399;;;;;;29.80;35.60;23.88;25.25;0.00;7.50;7.00;0.00;29.78;-1000.00;-78.013;-69.940;31;3251.09;75.19;5
M;0385;004;01;23083;4.10;0.00;5.01;0.00;-1.06;0.00;30.00;29.90;28.00;20.81;-9999.00;86.19;1399;;;;;;29.80;35.60;23.88;25.25;0.00;7.50;7.00;0.00;29.78;-1000.00;-65.031;-69.948;31;3246.68;75.20;5
M;0385;005;01;23084;4.45;0.00;5.45;0.00;-1.04;0.00;30.00;29.90;28.00;20.81;-9999.00;86.19;1399;;;;;;29.80;35.60;23.88;25.25;0.00;7.50;7.00;0.00;29.78;-1000.00;-52.024;-69.948;31;3152.81;75.21;5
M;0385;006;01;23085;6.82;0.00;8.35;0.00;-1.12;0.00;30.00;29.90;28.00;20.81;-9999.00;86.16;1399;;;;;;29.80;35.60;23.88;25.25;0.00;7.50;7.00;0.00;29.78;-1000.00;-39.026;-69.948;31;3148.21;75.19;5
M;0385;007;01;23087;5.01;0.00;6.13;0.00;-1.53;0.00;30.00;29.90;28.00;20.81;-9999.00;86.16;1399;;;;;;29.80;35.60;23.88;25.25;0.00;7.50;7.00;0.00;29.78;-1000.00;-26.028;-69.948;31;3129.12;75.23;5
M;0385;008;01;23088;7.51;0.00;9.19;0.00;-0.78;0.00;30.00;30.00;28.00;20.81;-9999.00;86.17;1399;;;;;;29.80;35.60;23.88;25.25;0.00;7.50;6.50;0.00;29.78;-1000.00;-13.030;-69.948;31;3120.80;75.18;5
M;0385;009;01;23089;4.73;0.00;5.78;0.00;-1.44;0.00;30.00;30.00;28.00;20.81;-9999.00;86.17;1399;;;;;;29.80;35.60;23.88;25.25;0.00;7.50;6.50;0.00;29.78;-1000.00;-13.030;-56.957;31;3109.32;75.20;5
M;0385;010;01;23090;7.76;0.00;9.49;0.00;-1.39;0.00;30.00;30.00;28.00;20.81;-9999.00;86.17;1399;;;;;;29.80;35.60;23.84;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-26.004;-56.973;31;3031.55;75.17;5
M;0385;011;01;23092;4.55;0.00;5.57;0.00;-1.47;0.00;30.00;30.00;28.00;20.81;-9999.00;86.20;1399;;;;;;29.80;35.60;23.84;25.25;0.00;7.50;6.50;0.00;29.78;-1000.00;-39.002;-56.949;31;3081.15;75.22;5
M;0385;012;01;23093;7.61;0.00;9.31;0.00;-1.62;0.00;30.00;30.00;28.00;20.81;-9999.00;86.19;1399;;;;;;29.80;35.60;23.84;25.25;0.00;7.50;6.50;0.00;29.78;-1000.00;-52.000;-56.965;31;3056.97;75.23;5
M;0385;013;01;23094;4.64;0.00;5.68;0.00;-0.91;0.00;30.00;30.00;28.00;20.81;-9999.00;86.13;1399;;;;;;29.80;35.60;23.94;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-65.007;-56.941;31;3172.55;75.21;5
M;0385;014;01;23095;7.82;0.00;9.57;0.00;-1.22;0.00;30.00;30.00;28.00;20.81;-9999.00;86.12;1400;;;;;;29.80;35.60;23.94;25.25;0.00;8.00;6.50;0.00;29.78;-1000.00;-77.997;-56.965;31;3231.20;75.23;5
M;0385;015;01;23096;4.70;0.00;5.75;0.00;-0.87;0.00;30.00;30.00;28.00;20.81;-9999.00;86.17;1400;;;;;;29.80;35.60;23.81;25.25;0.00;7.50;6.00;0.00;29.78;-1000.00;-90.995;-56.941;31;3239.37;75.19;5
M;0385;016;01;23098;7.81;0.00;9.56;0.00;-1.37;0.00;30.00;30.00;28.00;20.81;-9999.00;86.14;1400;;;;;;29.80;35.60;23.88;25.25;0.00;7.50;5.50;0.00;29.78;-1000.00;-104.009;-56.941;31;3241.00;75.26;5
P;0385;;;23098;;;;;;;30.00;30.00;28.00;20.81;-9999.00;86.14;1400;;;;;;29.80;35.60;23.88;25.25;0.00;7.50;5.50;0.00;29.78;-1000.00;-104.009;-56.941;31;;;;1.950;0.813;0.798;0.821;0.806
P;0386;;;23107;;;;;;;30.00;30.00;28.00;20.81;-9999.00;86.07;1399;;;;;;29.80;35.60;23.88;25.25;0.00;8.00;6.00;0.00;29.80;-1000.00;-125.993;-69.454;31;;;;1.950;0.812;0.798;0.821;0.806
P;0386;;;23107;;;;;;;30.00;30.00;28.00;20.81;-9999.00;86.07;1399;;;;;;29.80;35.60;23.88;25.25;0.00;8.00;6.00;0.00;29.79;-1000.00;-125.993;-69.454;0;;;;1.950;0.812;0.798;0.821;0.806
R;0386;;01;23138;103.23;0.00;;;;;30.00;29.90;28.00;20.81;-9999.00;86.03;1399;3301.74;;;;;29.80;35.60;23.75;25.25;0.00;8.00;7.00;0.00;29.79;-1000.00;-125.993;-69.454;30;3301.74;75.16;5
M;0386;001;01;23139;4.88;0.00;5.97;0.00;-1.25;0.00;29.90;29.90;28.00;20.81;-9999.00;86.04;1399;;;;;;29.80;35.60;23.75;25.25;0.00;8.00;6.50;0.00;29.80;-1000.00;-104.033;-69.940;31;3297.47;75.20;5
M;0386;002;01;23140;7.94;0.00;9.71;0.00;-1.34;0.00;29.90;29.90;28.00;20.81;-9999.00;86.04;1399;;;;;;29.80;35.60;23.81;25.25;0.00;8.00;6.50;0.00;29.79;-1000.00;-91.019;-69.940;31;3285.59;75.24;5
M;0386;003;01;23142;5.59;0.00;6.84;0.00;-1.03;0.00;29.90;30.00;28.00;20.81;-9999.00;86.04;1399;;;;;;29.80;35.60;23.88;25.25;0.00;8.50;6.50;0.00;29.79;-1000.00;-78.021;-69.948;31;3284.52;75.21;5
M;0386;004;01;23143;4.05;0.00;4.95;0.00;-0.81;0.00;29.90;30.00;28.00;20.81;-9999.00;86.02;1399;;;;;;29.80;35.60;23.88;25.25;0.00;8.50;6.50;0.00;29.79;-1000.00;-65.031;-69.948;31;3277.48;75.25;5
M;0386;005;01;23144;4.53;0.00;5.54;0.00;-1.22;0.00;29.90;30.00;28.00;20.81;-9999.00;86.05;1399;;;;;;29.80;35.60;23.91;25.25;0.00;8.00;6.50;0.00;29.79;-1000.00;-52.024;-69.948;31;3268.53;75.21;5
M;0386;006;01;23145;6.97;0.00;8.53;0.00;-1.09;0.00;29.90;30.00;28.00;20.81;-9999.00;85.95;1399;;;;;;29.80;35.60;23.84;25.25;0.00;8.00;6.50;0.00;29.79;-1000.00;-39.026;-69.948;31;3266.53;75.21;5
M;0386;007;01;23147;5.02;0.00;6.15;0.00;-1.40;0.00;29.90;30.00;28.00;20.81;-9999.00;85.97;1400;;;;;;29.80;35.60;23.84;25.25;0.00;8.00;6.50;0.00;29.79;-1000.00;-26.020;-69.948;31;3277.65;75.24;5
M;0386;008;01;23148;7.54;0.00;9.23;0.00;-0.83;0.00;29.90;30.00;28.00;20.81;-9999.00;85.99;1400;;;;;;29.80;35.60;23.91;25.25;0.00;8.00;6.50;0.00;29.79;-1000.00;-13.030;-69.948;31;3298.90;75.21;5
